url,source
https://www.foxnews.com/politics/psaki-dodges-white-house-disclosed-positive-covid-19-cases,FOX
https://www.foxnews.com/politics/donna-howard-texas-universal-mask-wearing,FOX
https://www.foxnews.com/politics/psaki-more-breakthrough-covid-cases-in-white-house-not-disclosed,FOX
https://www.foxnews.com/politics/covid-cases-migrants-rio-grande-valley-sector-border-numbers,FOX
https://www.foxnews.com/politics/sixth-texas-dem-comes-down-with-covid-19-and-is-isolating-report,FOX
https://www.foxnews.com/politics/vp-harris-tested-negative-covid-19-meeting-texas-democrats,FOX
https://www.foxnews.com/politics/gen-zers-social-media-impacts-decision-get-covid-vaccinated,FOX
https://www.foxnews.com/politics/texas-democrats-test-positive-for-covid-in-dc,FOX
https://www.foxnews.com/politics/cruz-biden-big-tech-in-bed-vaccine-controversy,FOX
https://www.foxnews.com/politics/rep-van-duyne-slams-texas-democrats-for-drinking-beer-and-contracting-covid-instead-of-doing-their-jobs,FOX
https://www.foxnews.com/politics/rep-ronny-jackson-hits-texas-democrats-on-mask-hypocrisy-says-they-shouldnt-be-taken-seriously,FOX
https://www.foxnews.com/politics/three-texas-democrats-who-fled-to-washington-d-c-test-positive-for-coronavirus,FOX
https://www.foxnews.com/politics/joe-biden-accuses-facebook-of-killing-people-with-vaccine-misinformation,FOX
https://www.foxnews.com/media/pandemic-fatigue-virus-deaths-normalcy-kurtz-media-buzz,FOX
